,target,source,comment
2145,наска̄ссыг,попусту,
2146,наска̄ссыг,несправедливо,
2147,на̄сям,навоз,
2148,на̄тантаӈкве,плыть,по течению
2149,на̄тантаӈкве,нестись,течением
2150,на̄тгасьлаӈкве,держаться,на воде
2151,на̄туӈкве,нести,течением
2152,на̄тылтаӈкве,дать,
2153,на̄тылтаӈкве,позволить унести,течением
2154,наука,наука,
2155,на̄хвантаӈкве,долбить,постоянно
2156,на̄хвасаӈкве,проклюнуть,
2157,на̄хвасаӈкве,вылупиться,из яйца
2158,на̄хвуӈкве,долбить,
2159,на̄хвуӈкве,клевать,
2160,начальник,начальник,
2161,нё̄вламыг,вяло,
2162,нё̄вламыг,лениво,
2163,нё̄влиӈ,мясной,
2164,нё̄влиӈ-тэпыӈ,полный,
2165,нё̄влиӈ-тэпыӈ,толстый,
2166,нёвсалтахтуӈкве,закачаться,
2167,нёвсатта̄л,неподвижный,
2168,нёвумтаӈкве,двинуться,
2169,нёвумтаӈкве,тронуться,в путь 
2170,нёвумтаӈкве,шевельнуться,
2171,нёвумтаӈкве,встрепенуться,
2172,нёвумтаптуӈкве,двинуть,
2173,нёвумтаптуӈкве,шевельнуть,
2174,нёвумтаптуӈкве,тронуть,
2175,нёвумтаптуӈкве,завести,
2176,нёвумтаптуӈкве,включить,
2177,нёвумтатта̄л,неподвижно,
2178,нё̄выль,мясо,
2179,нёлантаӈкве,лизать,
2180,нёлквалыг,вожжа,
2181,нёлса̄т,восемьдесят,
2182,нёлкве,носик,чайника
2183,нёлувъяӈкве,лизнуть,
2184,не̄лум,(анат. язык,
2185,нёлуӈкве,мять,
2186,нёлуӈкве,давить,
2187,нёлуӈкве,растирать,ягоды
2188,нёмса,скромный,
2189,нёмса,покорный,
2190,нё̄р,гора,
2191,нё̄р,горный,
2192,нёраиг,плавно,
2193,нёрай,пологий,
2194,нёруӈкве,ползти,
2195,не̄рхосыг,понапрасну,
2196,не̄рхосыӈ,румяный,
2197,нё̄тнэ,красивый,
2198,нё̄тнэ̄г,красиво,
2199,нё̄рыӈ,горный,
2200,нё̄тмил,помощь,
2201,нё̄туӈкве,прибавить,
2202,нё̄туӈкве,сложить,
2203,нё̄тхатуӈкве,помогать,взаимно
2204,нё̄тыгла̄луӈкве,помогать,
2205,нё̄тыгла̄луӈкве,поддерживать,
2206,нёхыс,соболь,
2207,нила хо̄тпа,четверо,
2208,ниласа̄т,четыреста,
2209,нилахойполов,четырнадцать,
2210,нилахуйпулув,четырнадцать,
2211,нилыт,четвёртый,
2212,нильтала̄лыглаӈкве,тереть,иногда
2213,нильталаӈкве,тереть,
2214,нильталахтуӈкве,тереться,
2215,нимсарэ̄ква,паук,
2216,новуӈкве,трогать,
2217,новуӈкве,тронуть,
2218,новуӈкве,потревожить,
2219,новуӈкве,обидеть,
2220,номтыл ханисьта̄хтыглаӈкве,разучивать,
2221,номылматуӈкве,вспомнить,
2222,номылматуӈкве,напомнить,
2223,номылматыгла̄луӈкве,вспоминать,
2224,номылматыгла̄луӈкве,придумывать,
2225,но̄патаӈкве,повесить,небрежно
2226,но̄х,гл.прист.,указывает на движение снизу вверх
2227,но̄х-ква̄луӈкве,встать,с постели
2228,но̄х-ква̄луӈкве,подняться,с места
2229,но̄х-лю̄лиглаӈкве,вставать,
2230,но̄х-пе̄ламла̄нтуӈкве,загораться,
2231,но̄х-пе̄ламлаӈкве,загореться,
2232,нохуӈкве,окоченеть,
2233,но̄х-ха̄ӈхыгтаӈкве,влезть,
2234,но̄х-ха̄ӈхыгтаӈкве,забраться,
2235,нумн,вверху,
2236,нумн,наверху,
2237,нумн,высоко,
2238,нэ̄мхо̄т,,
2239,номнэ,памятный,
2240,нисьта,неприрученный,
2241,нисьта,необъезженный,об олене
2242,нисьта,лошади,
2243,но̄втуӈкве,отскабливать,шкуру
2244,но̄вуӈкве,отскабливать,шерсть при обработке шкуры
2245,но̄ӈх,гл.прист.,указывает на движение снизу вверх
2246,но̄ӈхаль,вверх,
2247,но̄ӈхаль,наверх,
2248,но̄х-а̄лмыгла̄луӈкве,поднимать,
2249,но̄х-а̄лмын,подъемный,кран
2250,но̄х-атуӈкве,собрать,с земли
2251,но̄х-керуӈкве,запрячь,
2252,но̄х-лаплахтуӈкве,подняться,о самолёте
2253,но̄х-лапуӈкве,взойти,о солнце 
2254,но̄х-лапуӈкве,взлететь,о самолёте
2255,но̄х-лю̄люӈкве,встать,на ноги
2256,но̄х-масуӈкве,надеть,одежду
2257,но̄х-масуӈкве,обувь,
2258,но̄хнэ,хромой,
2259,но̄х-нэ̄глуӈкве,всходить,
2260,но̄х-нэ̄глуӈкве,взойти,о солнце 
2261,но̄х-нэ̄глуӈкве,вынырнуть,из воды
2262,но̄х-патуӈкве,победить,
2263,но̄х-патуӈкве,одержать победу,
2264,но̄х-порыгма̄нтуӈкве,подскакивать,
2265,но̄х-то̄суӈкве,вянуть,
2266,но̄х-тыламлаӈкве,вспорхнуть,
2267,но̄х-тыламлаӈкве,взлететь,
2268,но̄х-тыламлаӈкве,взлетать,
2269,но̄х-тэ̄луӈкве,вырасти,
2270,но̄хуӈкве,хромать,
2271,но̄х-ха̄ӈхыгла̄луӈкве,всходить,
2272,но̄х-ха̄ӈхыгла̄луӈкве,забираться,
2273,но̄х-ха̄ӈхыгла̄луӈкве,подниматься,на гору
2274,но̄х-хиласаӈкве,вскопать,
2275,но̄х-хораяӈкве,вспыхнуть,об огне
2276,но̄х-яныгмаӈкве,вырасти,
2277,нирся̄хыл,куст,
2278,новхатуӈкве,трогать,
2279,нол,наледь,
2280,номсуӈкве,думать,
2281,номсуӈкве,мыслить,
2282,номсыглаӈкве,размышлять,
2283,номт,память,
2284,номт,мысль,
2285,номт,ум,
2286,номт,смысл,
2287,номтыгтаӈкве,поумнеть,
2288,номтыгтаӈкве,опомниться,
2289,номтыл,устно,
2290,номтыл,наизусть,
2291,номтыл ва̄рнэ,устный,
2292,номтыл ханисьтаӈкве,разучить,
2293,номтыӈ,умный,
2294,номтыӈ-сайтыӈ сирыл ва̄ртул,совесть,
2295,номтыӈыг е̄мтуӈкве,поумнеть,
2296,номтыӈысь,серьёзно,
2297,номуӈкве,помнить,
2298,номылмаптуӈкве,напомнить,
2299,номылмаптуӈкве,упомянуть,
2300,номылмаптыгла̄луӈкве,напоминать,
2301,но̄ӈхаль со̄хтуӈкве,поднять,
2302,но̄ӈхаль со̄хтуӈкве,задрать,что-либо
2303,но̄ӈхаль со̄хтыгла̄луӈкве,задирать,
2304,нопатаӈкве,увязнуть,в чём-л.)
2305,нор,бревно,
2306,норма,полка,
2307,нортуӈкве,стелить,
2308,нортхатуӈкве,стелиться,
2309,нот,век,
2310,нот,длительный период времени,
2311,нот,эпоха,
2312,но̄х-а̄лмаяӈкве,поднять,
2313,но̄х-а̄лмаяӈкве,приподнять,
2314,но̄х-воратаӈкве,забраться,с трудом
2315,но̄х-иратаӈкве,забраться,гурьбой
2316,но̄х-ке̄рхатуӈкве,запрячься,
2317,но̄х-ке̄рыгла̄луӈкве,запрягать,
2318,но̄х-лапая̄луӈкве,подняться и отпуститься,быстро
2319,но̄х-лаплаӈкве,приподнять,
2320,но̄х-лю̄льсыгла̄луӈкве,становиться,
2321,но̄х-лю̄люмтаӈкве,встать,
2322,но̄х-лю̄люмтаӈкве,вскочить,
2323,но̄х-масхатуӈкве,одеться,
2324,но̄хнув-лаплахтуӈкве,приподняться,
2325,но̄х-нэ̄глапаӈкве,вынырнуть,быстро
2326,но̄х-нэ̄глапаӈкве,показаться,на поверхности
2327,но̄х-па̄лтуӈкве,затопить,
2328,но̄х-па̄лтуӈкве,растопить,печь
2329,но̄х-па̄ялта̄лыглаӈкве,всходить,
2330,но̄х-па̄ялта̄лыглаӈкве,показаться,на поверхности
2331,но̄х-пе̄ламтаӈкве,зажечь,
2332,но̄х-пе̄ламтаӈкве,затопить,печь
2333,но̄х-пе̄лаяӈкве,вспыхнуть,
2334,но̄х-пе̄лаяӈкве,воспламениться,
2335,но̄х-порыгмаӈкве,подскочить,
2336,но̄х-рохтуӈкве,проснуться,неожиданно
2337,но̄х-са̄йкалаӈкве,проснуться,
2338,но̄х-са̄йкатаӈкве,разбудить,
2339,но̄х-тагатаӈкве,повесить,
2340,но̄х-тагматуӈкве,подвесить,быстро
2341,но̄х-тактапаӈкве,показать,снизу
2342,но̄х-то̄сыгла̄луӈкве,вянуть,иногда
2343,но̄х-ӯрантаӈкве,поддерживать,не дать упасть
2344,но̄х-ха̄ӈхапаӈкве,подняться,вверх
2345,но̄х-ха̄ӈхапаӈкве,быстро,
2346,но̄х-ха̄ӈхуӈкве,взобраться,
2347,но̄х-ха̄ӈхуӈкве,влезать,
2348,но̄х-ха̄ӈхуӈкве,лезть,вверх
2349,но̄х-ха̄ӈхыглаӈкве,забираться,вверх
2350,но̄х-хартуӈкве,вытянуть,из чего-л.
2351,но̄х-хилантаӈкве,выкапывать,
2352,но̄х-хилуӈкве,выкапывать,
2353,но̄х-хилуӈкве,выкопать,
2354,но̄х-хилуӈкве,вырыть,
2355,нуйхатуӈкве,понестись,
2356,нуйхатуӈкве,помчаться,
2357,нул,стремнина,сильный поток воды
2358,нӯлам,охотно,
2359,нӯлам,с увлечением,
2360,нуми,верхний,
2361,нуми па̄л,поверхность,
2362,нуми па̄л,верхняя сторона,
2363,нумыл,сверху вниз,
