|target|source|comment
2102|нуйгалаӈкве|ободрать|
2103|нуйхатуӈкве|помчаться|
2104|нул|стремнина|во время половодья
2105|нулыӈ|волнистый|
2106|нулыӈ|бурлящий|
2107|нуми|верхний|
2108|нумыл|сверху|
2109|нумыл|верхом|
2110|нумын|вверху|
2111|нур|месть|
2112|нуралаӈкве|обвинять|
2113|нуса|нужда|
2114|нуса|нищета|
2115|нуса|бедность|
2116|нуса|бедный|
2117|нуса|нищий|
2118|нусаг|бедно|
2119|нусаг патуӈкве|обеднеть|
2120|нусамаӈкве|нуждаться|
2121|нусамаӈкве|бедствовать|
2122|нуюӈкве|драть|
2123|нуюӈкве|сдирать|берёсту
2124|нуюӈкве|шкуру|
2125|ӣныг|шиповник|ягода
2126|ӣныгйӣв|шиповник|куст
2127|ный|тётя|младшая сестра матери
2128|ӯньсяс|сало|с задней части туловища животных
2129|нэ̄|женщина|
2130|нэ̄ тотуӈкве|жениться|
2131|нэ̄ви са̄лы|важенка|олень
2132|нэ̄гла̄лаӈкве|показываться|
2133|нэ̄гла̄лаӈкве|появляться|
2134|нэ̄глала̄луӈкве|показываться|
2135|нэ̄глала̄луӈкве|появляться|неоднократно
2136|нэ̄глапаӈкве|появиться|
2137|нэ̄глапаӈкве|показаться|быстро
2138|нэ̄глуӈкве|показаться|
2139|нэ̄глуӈкве|появиться|
2140|нэ̄глыглаӈкве|появляться|
2141|нэ̄глыглаӈкве|показываться|иногда
2142|нэ̄гуӈкве|привязать|
2143|нэ̄гуӈкве|завязать|
2144|нэ̄гылттахтуӈкве|выглянуть|
2145|нэ̄гылттахтуӈкве|высунуться|
2146|нэ̄мат|никакой|
2147|нэ̄матыр||мест.
2148|нэ̄матыр|ничего|
2149|нэ̄матыр|ничто|
2150|нэ̄матырсыр||мест.
2151|нэ̄матырсыр|никакой|
2152|нэ̄мхо̄т|нигде|
2153|нэ̄мхо̄т|негде|
2154|нэ̄мхо̄тпа|никто|
2155|нэ̄мхотмус|никак|
2156|нэ̄мхотталь|никуда|
2157|нэ̄мхотъют|никто|
2158|нэ̄мхуньт|никогда|
2159|нэ̄мхурип|никакой|
2160|нэ̄пак|бумага|
2161|нэ̄пакта̄л|неграмотный|
2162|нэ̄пакта̄л|безграмотность|
2163|нэ̄пакыл хаснэ|грамотный|
2164|нэ̄пакыл хаснэ|образованный|
2165|нэ̄пакыӈ|грамотный|
2166|нэ̄рнэ йӣв|скрипка|
2167|нэ̄рп|краска|
2168|нэ̄руӈкве|играть на скрипке|
2169|нэ̄та̄л|неженатый|
2170|нэ̄тмил|узел|
2171|нэ̄тмил|связка|
2172|нэ̄ӈ|женатый|
2173|ню̄нсалта̄луӈкве|вытягивать|
2174|ню̄нсалтахтыглаӈкве|потягиваться|
2175|ню̄нслаптуӈкве|вытянуть|
2176|ню̄нслаптуӈкве|растянуть|
2177|ню̄нсуӈкве|вытянуться|
2178|ню̄ныслаӈкве|вытянуть|
2179|ню̄ныслаӈкве|растянуть|
2180|ню̄рум ӯй|медведь|
2181|ню̄сум|дальний родственник|
2182|ню̄сум о̄йка|сват|
2183|ню̄сум о̄йка|свояк|
2184|ню̄сум э̄ква|сватья|
2185|ню̄сум э̄ква|свояченица|
2186|нюлми|рана|
2187|нюлмиӈ|раненый|
2188|нюлт|клятва|
2189|нюлтуӈкве|клясться|
2190|нюлы|пихта|
2191|нюлыкис|радуга|
2192|нюсы|лишайник|на хвойных деревьях
2193|ня̄вгуӈкве|мяукать|
2194|ня̄влак|мягкий|о пухе
2195|ня̄влалахтуӈкве|гоняться|
2196|ня̄влалаӈкве|гонять|
2197|ня̄влумтахтуӈкве|погнаться|
2198|ня̄врам|ребёнок|
2199|ня̄врам ӯрнэ нэ̄|няня|
2200|ня̄врам ӯруӈкве|нянчить|
2201|ня̄врамта̄л|бездетный|
2202|ня̄вылхатуӈкве|гнаться|
2203|ня̄йтхум|ворожей|
2204|ня̄йтхум|экстрасенс|
2205|ня̄ксюӈкве|шлёпать|
2206|ня̄ксятаӈкве|шлёпнуться|
2207|ня̄куӈкве|мять|траву
2208|ня̄л|стрела|
2209|ня̄лтуп|крохаль|утка
2210|ня̄лы|ложка|
2211|ня̄лыӈ|жадный|
2212|ня̄лыӈ|алчный|
2213|ня̄ль|слопец|
2214|ня̄льсиӈ|скользкий|
2215|ня̄льсь|слизь|
2216|ня̄льсятаӈкве|поскользнуться|
2217|ня̄нь|хлеб|
2218|ня̄п|телёнок лося|
2219|ня̄р|болото|
2220|ня̄ра|чирки|кисы из оленьих камусов
2221|ня̄рав|белый|масть оленя
2222|ня̄рка̄т|крот|
2223|ня̄рпил|незрелая ягода|
2224|ня̄рппум|зелень|
2225|ня̄рппумоспа|зелёный|
2226|ня̄руй|червь|
2227|ня̄руй|гусеница|
2228|ня̄рум|анат.|
2229|ня̄рум|лопатка|
2230|ня̄хсуй|визг|
2231|ня̄хсуй|писк|
2232|ня̄хсям|жабры|
2233|ня̄ӈхасаӈкве|взвизгнуть|
2234|ня̄ӈхасьлаӈкве|повизгивать|
2235|ня̄ӈхуӈкве|визжать|
2236|ня̄ӈхуӈкве|мяукать|
2237|няӈра|суровый|о природе
2238|няӈра|резкий|
2239|няӈра|порывистый|о ветре
2240|няӈрамаӈкве|разбушеваться|
2241|няӈрамаӈкве|разыграться|о непогоде
2242|няӈрамаӈкве|крепчать|о ветре
2243|нялык|сельдь|сосьвинская
2244|няртумтаӈкве|обобрать|
2245|няртуӈкве|сосать|
2246|няс|тупой|
2247|няслуӈкве|удить|
2248|нясмуӈкве|затупиться|
2249|няхтуӈкве|чихать|
2250|о̄ӈх|смола|
2251|о̄ӈх|сера|
2252|о̄вас|овёс|
2253|о̄влыӈ|виновный|
2254|о̄влэ̄т|сначала|
2255|о̄влэ̄т|сперва|
2256|о̄выл|начало|
2257|о̄вылматуӈкве|начать|
2258|о̄вылматыгла̄луӈкве|начинать|
2259|о̄вылмахтуӈкве|приняться|
2260|о̄вылмахтуӈкве|начать|
2261|о̄вылта̄лыглаӈкве|начинать|
2262|о̄вылтахтуӈкве|начаться|
2263|о̄вылтахтуӈкве|приняться|
2264|о̄вылтахтыгла̄луӈкве|начинаться|
2265|о̄вылтахтыгла̄луӈкве|приниматься|
2266|о̄вылтаӈкве|начать|
2267|ов|течение|
2268|овмыгтаӈкве|потечь|
2269|овра|грубый|о голосе
2270|овта|копьё|
2271|овта|пика|
2272|овтаӈ палум|оса|
2273|овтуӈкве|течь|
2274|овумлаӈкве|потечь|
2275|овуӈкве|течь|
2276|оиглаӈкве|убежать|
2277|оиглаӈкве|освободиться|
2278|оигпа̄лыглаӈкве|освобождаться|
2279|оигпан о̄выл|конец|
2280|оигпаӈкве|освободиться|
2281|оилматуӈкве|уснуть|
2282|оилтаӈкве|усыпить|
2283|о̄йка|мужчина|
2284|о̄йнас|эхо|
2285|ойгалаӈкве|разбегаться|
2286|ойматуӈкве|вырваться|
2287|ойматуӈкве|освободиться|
2288|ойта|заливной луг|
2289|ойталаӈкве|платить|
2290|ойтуӈкве|уплатить|
2291|ойтхатуӈкве|расплатиться|
2292|ойтхатыгла̄луӈкве|расплачиваться|
2293|ойтыгла̄луӈкве|платить|
2294|о̄лантаӈкве|существовать|
2295|о̄лмыгта̄лыглаӈкве|поселяться|
2296|о̄лмыгтаптуӈкве|поселить|
2297|о̄лмыгтаптыгла̄луӈкве|поселять|
2298|о̄лмыгтаӈкве|поселиться|
2299|о̄лнэ нак|период жизни|
2300|о̄лта̄л|необитаемый|
2301|о̄лтгалаӈкве|соединять|
2302|о̄лтул|имущество|
2303|о̄лтул|достояние|
2304|о̄лтуӈкве|соединить|
2305|о̄лтыг|стая|
2306|о̄лтыг|выводок|о птицах
2307|о̄лупса|жизнь|
2308|о̄луӈкве|жить|
2309|о̄луӈкве|быть|
2310|о̄луӈкве|находиться|
2311|о̄лыгла̄луӈкве|случаться|
2312|о̄лыгла̄луӈкве|бывать|
2313|о̄лыглам нак|случай|
2314|о̄лыглатта̄л|необыкновенный|
2315|о̄лыглаӈкве|случиться|
2316|о̄лыглаӈкве|бывать|
2317|о̄льпыӈ|крашеный|
2318|о̄льпыӈ|цветной|
2319|о̄люп|краска|
2320|о̄люпта̄лыглаӈкве|раскрашивать|
2321|о̄люптаӈкве|красить|
2322|олн|деньги|
2323|олнкас|кошелёк|
2324|олнке̄р|монета|
2325|олнке̄р|копейка|
2326|олныӈ|денежный|
2327|ома|мама|
2328|о̄ниг|мачеха|
2329|о̄ниг|сноха|
2330|о̄нтантаӈкве|прибывать|о воде
2331|о̄нтуӈкве|прибыть|о воде
2332|о̄ньсюӈкве|иметь|
2333|онтас|помощь|
2334|онтастахтуӈкве|прижаться|
2335|онтастахтуӈкве|опереться|
2336|онтастаӈкве|помочь|
2337|онтолов|девять|
2338|онтоловит|девятый|
2339|онтоловсат|девятьсот|
2340|онтоловхуйплов|девятнадцать|
2341|онтоловхуйпловит|девятнадцатый|
2342|онтырса̄т|девяносто|
2343|онтырса̄тыт|девяностый|
2344|о̄па|дед|по отцовской линии
2345|о̄парись|дедушка|
2346|о̄парись|предок|
2347|о̄парисьнам|фамилия|
2348|орвиньт|вой|зверя
2349|орвиньтаӈкве|выть|о звере
2350|о̄сь|плетень|
2351|ос|поверхность|
2352|ос|слой|
2353|осма хӯрыг|подушка|
2354|оссам|глупый|
2355|оссувла̄лыглаӈкве|оставлять|
2356|оссувла̄лыглаӈкве|покидать|
2357|оссувлаӈкве|оставить|
2358|оссувлаӈкве|покинуть|
2359|оссы|мягкая стружка|
2360|осты|опять|
2361|осты|снова|
2362|остыгыл|да|
2363|остыгыл|конечно|
2364|осыт|толщина|
2365|осыӈ|толстый|
2366|осыӈ|полный|о человеке
2367|осыӈ|глубокий|о снеге
2368|осыӈ|густой|о чае
2369|осыӈ-cа̄йтыӈ|сознательный|
2370|осыӈмаӈкве|пополнеть|
2371|осыӈмаӈкве|потолстеть|
2372|осьмар|хитрость|
2373|осьмар|шутка|
2374|осьмарлаӈкве|хитрить|
2375|осьмарлаӈкве|шутить|
