|target|source|comment
2315|но̄х-иратаӈкве|забраться|гурьбой
2316|но̄х-ке̄рхатуӈкве|запрячься|
2317|но̄х-ке̄рыгла̄луӈкве|запрягать|
2318|но̄х-лапая̄луӈкве|подняться и отпуститься|быстро
2319|но̄х-лаплаӈкве|приподнять|
2320|но̄х-лю̄льсыгла̄луӈкве|становиться|
2321|но̄х-лю̄люмтаӈкве|встать|
2322|но̄х-лю̄люмтаӈкве|вскочить|
2323|но̄х-масхатуӈкве|одеться|
2324|но̄хнув-лаплахтуӈкве|приподняться|
2325|но̄х-нэ̄глапаӈкве|вынырнуть|быстро
2326|но̄х-нэ̄глапаӈкве|показаться|на поверхности
2327|но̄х-па̄лтуӈкве|затопить|
2328|но̄х-па̄лтуӈкве|растопить|печь
2329|но̄х-па̄ялта̄лыглаӈкве|всходить|
2330|но̄х-па̄ялта̄лыглаӈкве|показаться|на поверхности
2331|но̄х-пе̄ламтаӈкве|зажечь|
2332|но̄х-пе̄ламтаӈкве|затопить|печь
2333|но̄х-пе̄лаяӈкве|вспыхнуть|
2334|но̄х-пе̄лаяӈкве|воспламениться|
2335|но̄х-порыгмаӈкве|подскочить|
2336|но̄х-рохтуӈкве|проснуться|неожиданно
2337|но̄х-са̄йкалаӈкве|проснуться|
2338|но̄х-са̄йкатаӈкве|разбудить|
2339|но̄х-тагатаӈкве|повесить|
2340|но̄х-тагматуӈкве|подвесить|быстро
2341|но̄х-тактапаӈкве|показать|снизу
2342|но̄х-то̄сыгла̄луӈкве|вянуть|иногда
2343|но̄х-ӯрантаӈкве|поддерживать|не дать упасть
2344|но̄х-ха̄ӈхапаӈкве|подняться|вверх
2345|но̄х-ха̄ӈхапаӈкве|быстро|
2346|но̄х-ха̄ӈхуӈкве|взобраться|
2347|но̄х-ха̄ӈхуӈкве|влезать|
2348|но̄х-ха̄ӈхуӈкве|лезть|вверх
2349|но̄х-ха̄ӈхыглаӈкве|забираться|вверх
2350|но̄х-хартуӈкве|вытянуть|из чего-л.
2351|но̄х-хилантаӈкве|выкапывать|
2352|но̄х-хилуӈкве|выкапывать|
2353|но̄х-хилуӈкве|выкопать|
2354|но̄х-хилуӈкве|вырыть|
2355|нуйхатуӈкве|понестись|
2356|нуйхатуӈкве|помчаться|
2357|нул|стремнина|сильный поток воды
2358|нӯлам|охотно|
2359|нӯлам|с увлечением|
2360|нуми|верхний|
2361|нуми па̄л|поверхность|
2362|нуми па̄л|верхняя сторона|
2363|нумыл|сверху вниз|
2364|нумын|вверху|
2365|нумын|наверху|
2366|нумын|высоко|
2367|нур|дужка|ведра
2368|нурйив|палка для сушки рыбы|
2369|нуса|нужда|
2370|нуса|бедность|
2371|нуса|нищета|
2372|нуса|бедный|
2373|нуса|неимущий|
2374|нусаг|бедно|
2375|нуюмтахтуӈкве|побледнеть|
2376|нуюӈкве|бить|
2377|нуюӈкве|колотить|
2378|ный|тётя|младшая сестра матери
2379|нып|берестяной остов котомки|
2380|нэ̄|женщина|
2381|нэ̄глапаӈкве|появиться|
2382|нэ̄глапаӈкве|показаться|быстро
2383|нэ̄глуӈкве|появиться|
2384|нэ̄глуӈкве|явиться|
2385|нэ̄глуӈкве|показаться|
2386|нэ̄глыгла̄луӈкве|появиться|
2387|нэ̄гуӈкве|повязать|
2388|нэ̄гылттаӈкве|ожидать|
2389|нэ̄гылттаӈкве|показать|
2390|нэ̄гылттахтыгла̄луӈкве|показываться|
2391|нэ̄мат|никакой|
2392|нэ̄ма̄тыр|ничто|
2393|нэ̄матырсыр|никакой|
2394|нэ̄мхо̄тпа|никто|
2395|нэ̄мхотталь|никуда|
2396|нэ̄мхотталь|некуда|
2397|нэ̄мхотъют|никто|
2398|нэ̄мхуньт|никогда|
2399|нэ̄н|вы|двое
2400|ня̄хсатаӈкве|вынудить|
2401|ня̄хсатаӈкве|взвизгнуть|
2402|армият командир|офицер|
2403|осхоль|интерес|
2404|осхоль|шутка|
2405|осхоль|интересный|
2406|осхоль|смешной|
2407|сяр ёмсякв ханисьтахтын ня̄врам|отличник|
2408|о̄вылтахтантаӈкве|начинать|
2409|о̄вылтахтантаӈкве|наступать|
2410|ня̄ньпум ӯнттуӈкве|посеять|
2411|оюӈкве|засыпать|
2412|оюӈкве|погружаться в сон|
2413|ня̄лык|сельдь|
2414|ня̄р|сырой|
2415|ня̄р|незрелый|
2416|о̄влэ̄т|сначала|
2417|о̄влэ̄т|сперва|
2418|ню̄смыгтаӈкве|потянуться|
2419|ню̄смыгтаӈкве|начать тянуться|
2420|осма хӯрыг|подушка|
2421|оспа|цвет|
2422|оспа|окраска|
2423|ню̄нслаӈкве|тянуть|
2424|ня̄лыкхул|сельдь|
2425|ня̄лыӈ|жадный|
2426|ня̄лы|ложка|
2427|овтантаӈкве|течь медленно|
2428|овтантаӈкве|спокойно|
2429|о̄йнас|эхо|
2430|ня̄вылхатуӈкве|гнаться|
2431|олн ква̄лыг|цепочка|
2432|онтолов|девять|
2433|нюлы йӣв|пихта|
2434|нюлы кис|радуга|
2435|ня̄влала̄лыглаӈкве|гонять|много раз
2436|о̄вас|овёс|
2437|о̄вта|жало|пчелы
2438|о̄выл|начало|
2439|о̄выл|конец|
2440|о̄выл|первый|
2441|о̄выл|ранний|
2442|о̄вылтаӈкве|начать|
2443|о̄вылтахтуӈкве|начать|
2444|о̄вылтахтуӈкве|приняться|
2445|о̄вылтахтуӈкве|приступить|
2446|о̄вылтахтуӈкве|наступить|
2447|о̄йка|мужчина|
2448|о̄йка|муж|
2449|о̄йта|низменный берег|
2450|о̄йттур э̄тпос|июль|
2451|о̄лантаӈкве|существовать|
2452|о̄лтул|добро|
2453|о̄лтул|имущество|
2454|о̄лтул|хозяйство|
2455|о̄вылтахтыгла̄луӈкве|начинаться|
2456|о̄лмыгтаӈкве|поселиться|
2457|о̄лнэ сир|судьба|
2458|нэ̄пак|бумага|
2459|нэ̄рун|охра|
2460|нэ̄рун|красный|краска
2461|нэ̄руӈкве|отталкиваться шестом|
2462|нюлми|рана|
2463|нюлы|пихта|
2464|ню̄нсуӈкве|вытянуться|
2465|ню̄пысь|прочный|
2466|ню̄свой|орёл|
2467|ню̄сы|лишайник|на дереве
2468|нявлак|мягкий|
2469|нявлак|нежный|
2470|нявлак пун|пух|
2471|нявлак пуныӈ|пуховый|
2472|ня̄влалаӈкве|гонять|
2473|ня̄влалаӈкве|преследовать|
2474|ня̄влалахтуӈкве|гоняться|
2475|ня̄влуӈкве|гонять|
2476|ня̄врам|ребёнок|
2477|ня̄врам|детский|
2478|ня̄врам|ребячий|
2479|ня̄л|стрела|
2480|ня̄лыӈысь|жадно|
2481|ня̄ль|слопец|ловушка
2482|няльсиӈ|скользкий|
2483|няльсятаӈкве|поскользнуться|
2484|ня̄ниӈ|хлебный|
2485|ня̄ньпум|колос|
2486|няӈра|суровый|
2487|няӈра|резкий|
2488|няӈра|сильный|
2489|няӈра|порывистый|
2490|няӈра|лютый|о ветре
2491|ня̄ӈхуӈкве|визжать|
2492|ня̄п|лосёнок|
2493|ня̄р ла̄гыӈ|босой|
2494|ня̄р ла̄гыӈ|облезлый|
2495|ня̄рппум|зелень|
2496|ня̄рппум оспа|зелёный|
2497|ня̄ртпум|зелень|
2498|няс|тупой|
2499|няслуӈкве|удить|
2500|экспедиция начальник|начальник экспедиции|
2501|общество|общество|
2502|ов|течение|
2503|овтуӈкве|течь|
2504|овумлаӈкве|потечь|
2505|овуӈкве|течь|
2506|оигпан|конечный|
2507|оигпаӈкве|кончаться|
2508|оилматуӈкве|уснуть|
2509|оилматыглалуӈкве|уснуть|на время
2510|оймыгтаӈкве|начать убегать|
2511|ойтуӈкве|платить|
2512|ойтуӈкве|уплатить|
2513|ойтуӈкве|заплатить|
2514|ойтыл|плата|
2515|октябрёнок|октябрёнок|
2516|октябрьский|октябрьский|
2517|октябрьский ялпыӈ хо̄тал|октябрьский праздник|
2518|Октябрятский отряд|Октябрятский отряд|
2519|олн|деньги|
2520|олнкер|копейка|
2521|олнкер|монета|
2522|онтоловит|девятый|
2523|онтоловса̄т|девятьсот|
2524|онтоловхойполов|девятнадцать|
2525|онтоловхуйпулув|девятнадцать|
2526|онтолув|девять|
2527|онтолувса̄т|девятьсот|
2528|онтырса̄т|девяносто|
2529|онтыста̄луӈкве|поддерживать|
2530|онтыста̄луӈкве|прислонять|к чему-либо
2531|онтыстаӈкве|оказать помощь|
2532|оӈтыл|ребро|
2533|орвиньтаӈкве|выть|о звере
2534|оргуӈкве|чесать|
2535|оргуӈкве|причесать|
2536|орден|орден|
2537|оркестр|оркестр|
2538|ос|верх|
2539|ос|поверхность|
2540|осма|подушка|
2541|оссам|глупый|
2542|оссувла̄лыглаӈкве|оставлять|
2543|оссувла̄лыглаӈкве|покидать|
2544|оссувлаӈкве|оставить|
2545|оссувлаӈкве|покинуть|
2546|оссувлым|заброшенный|
2547|оссувлым|покинутый|
2548|оссы|мягкая стружка|
2549|осыӈ|толстый|
2550|осыӈ|полный|о человеке
2551|осьмарыӈ|хитрый|
2552|осьмарыӈ|лукавый|
2553|осьмар|хитрость|
2554|осьмар|шутка|
2555|осьмарыӈысь|хитро|
2556|осься|тонкий|
2557|осься|узкий|
2558|осься ква̄лыг|шнур|
2559|осьсяг|тонко|
2560|осьсякве|тоненький|
2561|осьсялэ̄г|ящерица|
2562|осьсялэ̄гпа|ящерица|
2563|осьхолиг|интересно|
